atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
37663,Julio Cesar,28,2015,267,Vasco,2,lat,16,0.8,2.31,4.08,4.36,-0.28,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,NA
37663,Julio Cesar,29,2015,267,Vasco,2,lat,17,3.8,2.4,5.54,4.95,0.59,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA
37663,Julio Cesar,30,2015,267,Vasco,2,lat,18,6.3,2.62,6.0100000000000007,5.48,0.53,2,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA
37663,Julio Cesar,31,2015,267,Vasco,2,lat,19,-1.1,2.42,2.88,4.18,-1.3,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,NA
37663,Julio Cesar,32,2015,267,Vasco,2,lat,20,5,2.55,6.3599999999999994,5.27,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
37663,Julio Cesar,33,2015,267,Vasco,2,lat,21,-1.5,2.36,3.1900000000000004,4.23,-1.04,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37663,Julio Cesar,34,2015,267,Vasco,2,lat,22,6.3,2.54,6.91,5.57,1.34,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA
37663,Julio Cesar,35,2015,267,Vasco,2,lat,23,8,2.78,6.47,6.02,0.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
37663,Julio Cesar,36,2015,267,Vasco,2,lat,24,-1.2,2.61,2.96,4.49,-1.53,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37663,Julio Cesar,37,2015,267,Vasco,2,lat,26,3.8,2.88,4.81,5.51,-0.7,3,6,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,NA
37663,Julio Cesar,6,2015,267,Vasco,2,lat,1,-0.3,-0.3,2.3600000000000003,3.18,-0.82,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
37663,Julio Cesar,7,2015,267,Vasco,2,lat,2,1.4,0.55,3.84,3.51,0.33,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
37663,Julio Cesar,8,2015,267,Vasco,2,lat,3,0.2,0.43,3.11,3.31,-0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37663,Julio Cesar,9,2015,267,Vasco,2,lat,4,4.2,1.37,5.15,4.23,0.92,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,NA
37919,Luis Fabiano,10,2015,276,São Paulo,5,ata,8,0,1.68,15.83,15.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,11,2015,276,São Paulo,5,ata,9,3.2,1.85,15.81,15.82,-0.01,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,12,2015,276,São Paulo,5,ata,9,0,1.85,15.82,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,13,2015,276,São Paulo,5,ata,10,-0.7,1.6,13.600000000000001,14.71,-1.11,3,2,0,0,1,0,0,4,0,2,4,0,1,0,0,0,0,0,0,NA
37919,Luis Fabiano,14,2015,276,São Paulo,5,ata,11,-5.6,0.95,12.39,13.55,-1.16,1,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,NA
37919,Luis Fabiano,15,2015,276,São Paulo,5,ata,11,0,0.95,13.55,13.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,16,2015,276,São Paulo,5,ata,11,0,0.95,13.55,13.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,17,2015,276,São Paulo,5,ata,12,14.9,2.11,20.13,16.84,3.29,1,1,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,18,2015,276,São Paulo,5,ata,13,1.4,2.06,12.68,14.76,-2.08,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
37919,Luis Fabiano,19,2015,276,São Paulo,5,ata,13,0,2.06,14.76,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,2,2015,276,São Paulo,5,ata,2,-0.5,3.8,17.18,19.31,-2.13,1,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,NA
37919,Luis Fabiano,20,2015,276,São Paulo,5,ata,13,0,2.06,14.76,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,21,2015,276,São Paulo,5,ata,13,0,2.06,14.76,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,22,2015,276,São Paulo,5,ata,13,0,2.06,14.76,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,23,2015,276,São Paulo,5,ata,13,0,2.06,14.76,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,24,2015,276,São Paulo,5,ata,13,0,2.06,14.76,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,25,2015,276,São Paulo,5,ata,13,0,2.06,14.76,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,27,2015,276,São Paulo,5,ata,14,0,1.78,13.41,13.41,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,NA
37919,Luis Fabiano,28,2015,276,São Paulo,5,ata,14,0,1.78,13.41,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,29,2015,276,São Paulo,5,ata,14,0,1.78,13.41,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,3,2015,276,São Paulo,5,ata,3,-0.3,2.43,16.669999999999998,17.99,-1.32,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,30,2015,276,São Paulo,5,ata,15,6.7,2.11,16.01,14.71,1.3,3,2,0,1,1,4,0,1,0,0,2,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,31,2015,276,São Paulo,5,ata,16,7.8,2.47,14.91,14.81,0.1,0,2,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,32,2015,276,São Paulo,5,ata,16,0,2.47,14.81,14.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,33,2015,276,São Paulo,5,ata,17,16.7,3.31,18.81,16.81,2,2,3,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,34,2015,276,São Paulo,5,ata,18,8.2,3.58,13.99,15.4,-1.41,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,35,2015,276,São Paulo,5,ata,19,12.1,4.03,17.14,16.27,0.87,1,0,0,0,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,36,2015,276,São Paulo,5,ata,20,1.7,3.91,12.89,14.58,-1.69,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,37,2015,276,São Paulo,5,ata,21,0,4.14,15.89,15.89,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,4,2015,276,São Paulo,5,ata,4,2.8,2.52,18.01,18,0.01,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,5,2015,276,São Paulo,5,ata,5,-1.5,1.72,14.64,16.32,-1.68,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,6,2015,276,São Paulo,5,ata,6,4.9,2.25,18.58,17.45,1.13,0,2,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,NA
37919,Luis Fabiano,7,2015,276,São Paulo,5,ata,7,0.8,2.04,15.809999999999999,16.63,-0.82,2,4,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,NA
37919,Luis Fabiano,8,2015,276,São Paulo,5,ata,7,0,2.04,16.63,16.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,9,2015,276,São Paulo,5,ata,8,-0.8,1.68,15.03,15.83,-0.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,1,2015,276,São Paulo,5,ata,1,8.1,8.1,23.880000000000003,21.44,2.44,1,2,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,NA
38431,Diego Cavalieri,10,2015,266,Fluminense,1,gol,10,3.7,5.83,14.1,15.34,-1.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,NA
38431,Diego Cavalieri,11,2015,266,Fluminense,1,gol,11,8.5,6.07,17.360000000000003,16.35,1.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
38431,Diego Cavalieri,12,2015,266,Fluminense,1,gol,12,8,6.23,16.59,16.47,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
38431,Diego Cavalieri,13,2015,266,Fluminense,1,gol,13,4,6.06,15.43,15.95,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,NA
38431,Diego Cavalieri,14,2015,266,Fluminense,1,gol,14,-1,5.56,14.15,15.05,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,NA
38431,Diego Cavalieri,15,2015,266,Fluminense,1,gol,15,-1,5.12,14.45,14.75,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,NA
38431,Diego Cavalieri,16,2015,266,Fluminense,1,gol,16,10.7,5.47,19.130000000000003,16.94,2.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,NA
38431,Diego Cavalieri,17,2015,266,Fluminense,1,gol,17,0.7,5.19,13.66,15.3,-1.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA
38431,Diego Cavalieri,18,2015,266,Fluminense,1,gol,18,14,5.68,20.66,17.98,2.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,NA
38431,Diego Cavalieri,19,2015,266,Fluminense,1,gol,18,0,5.68,17.98,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38431,Diego Cavalieri,2,2015,266,Fluminense,1,gol,2,-2.3,1.35,8.379999999999999,10.52,-2.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,NA
38431,Diego Cavalieri,20,2015,266,Fluminense,1,gol,18,0,5.68,17.98,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38431,Diego Cavalieri,21,2015,266,Fluminense,1,gol,19,-1,5.33,12.34,15.16,-2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,NA
38431,Diego Cavalieri,22,2015,266,Fluminense,1,gol,20,-1,5.01,14.8,14.98,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,NA
38431,Diego Cavalieri,23,2015,266,Fluminense,1,gol,21,2.7,4.9,16.24,15.61,0.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,NA
38431,Diego Cavalieri,24,2015,266,Fluminense,1,gol,22,-2.3,4.57,13.85,14.73,-0.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
38431,Diego Cavalieri,25,2015,266,Fluminense,1,gol,23,1,4.41,15.51,15.12,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA
38431,Diego Cavalieri,27,2015,266,Fluminense,1,gol,25,-6,3.86,12.530000000000001,13.82,-1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,NA
38431,Diego Cavalieri,28,2015,266,Fluminense,1,gol,26,17,4.37,21.979999999999997,17.9,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,NA
38431,Diego Cavalieri,29,2015,266,Fluminense,1,gol,27,2.7,4.31,13.38,15.64,-2.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,NA
38431,Diego Cavalieri,3,2015,266,Fluminense,1,gol,3,7.7,3.47,15.18,12.85,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
38431,Diego Cavalieri,30,2015,266,Fluminense,1,gol,28,5.2,4.34,16.5,16.07,0.43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
38431,Diego Cavalieri,31,2015,266,Fluminense,1,gol,29,8,4.47,16.770000000000003,16.42,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,NA
38431,Diego Cavalieri,32,2015,266,Fluminense,1,gol,30,0.4,4.33,13.94,15.18,-1.24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA
38431,Diego Cavalieri,33,2015,266,Fluminense,1,gol,31,8,4.45,18.32,16.75,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
38431,Diego Cavalieri,34,2015,266,Fluminense,1,gol,32,-6.3,4.11,11.370000000000001,14.06,-2.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA
38431,Diego Cavalieri,35,2015,266,Fluminense,1,gol,33,6.7,4.19,18.48,16.27,2.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,NA
38431,Diego Cavalieri,36,2015,266,Fluminense,1,gol,34,1,4.1,14.370000000000001,15.32,-0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA
38431,Diego Cavalieri,37,2015,266,Fluminense,1,gol,35,0,4.02,15.36,15.36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA
38431,Diego Cavalieri,4,2015,266,Fluminense,1,gol,4,-3,1.85,8.09,10.47,-2.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,NA
38431,Diego Cavalieri,5,2015,266,Fluminense,1,gol,5,8,3.08,14.81,12.64,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
38431,Diego Cavalieri,6,2015,266,Fluminense,1,gol,6,8,3.9,14.36,13.5,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
38431,Diego Cavalieri,7,2015,266,Fluminense,1,gol,7,8.7,4.59,15.32,14.41,0.91,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,NA
38431,Diego Cavalieri,8,2015,266,Fluminense,1,gol,8,11.5,5.45,17.35,15.88,1.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,NA
38431,Diego Cavalieri,9,2015,266,Fluminense,1,gol,9,11,6.07,17.279999999999998,16.58,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,NA
38431,Diego Cavalieri,1,2015,266,Fluminense,1,gol,1,5,5,14.32,12.66,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
70944,Bruno Henrique,10,2015,264,Corinthians,4,mei,8,0.1,2.11,3.41,4.65,-1.24,2,6,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,11,2015,264,Corinthians,4,mei,9,5.9,2.53,7.05,5.85,1.2,1,2,0,0,1,1,0,0,0,4,1,0,1,0,0,0,0,0,0,NA
70944,Bruno Henrique,12,2015,264,Corinthians,4,mei,10,2.2,2.5,4.8100000000000005,5.33,-0.52,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,13,2015,264,Corinthians,4,mei,11,-1.4,2.15,3.9499999999999997,4.64,-0.69,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,14,2015,264,Corinthians,4,mei,12,-1.5,1.85,4.3999999999999995,4.52,-0.12,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,15,2015,264,Corinthians,4,mei,13,5.6,2.14,7.12,5.82,1.3,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,16,2015,264,Corinthians,4,mei,13,0,2.14,5.82,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,17,2015,264,Corinthians,4,mei,14,1.5,2.09,4.62,5.22,-0.6,1,2,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,18,2015,264,Corinthians,4,mei,15,3.3,2.17,6.06,5.64,0.42,1,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,19,2015,264,Corinthians,4,mei,16,3.2,2.23,5.8,5.72,0.08,2,4,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,2,2015,264,Corinthians,4,mei,2,-0.1,-0.75,1.61,3.02,-1.41,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,20,2015,264,Corinthians,4,mei,17,-2.5,1.95,3.6,4.66,-1.06,0,3,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,NA
70944,Bruno Henrique,21,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,22,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,23,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,24,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,25,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,27,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,28,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,29,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,3,2015,264,Corinthians,4,mei,3,1.8,0.1,3.72,3.37,0.35,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,30,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,31,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,32,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,33,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,34,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,35,2015,264,Corinthians,4,mei,18,-0.5,1.81,4.2799999999999994,4.47,-0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,36,2015,264,Corinthians,4,mei,19,13.6,2.43,9.59,7.03,2.56,1,0,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,37,2015,264,Corinthians,4,mei,21,-0.4,2.16,4.6400000000000006,4.7,-0.06,3,5,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,4,2015,264,Corinthians,4,mei,4,2.8,0.78,4.41,3.89,0.52,1,6,0,0,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,5,2015,264,Corinthians,4,mei,5,5.2,1.66,5.85,4.87,0.98,2,3,0,1,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,NA
70944,Bruno Henrique,6,2015,264,Corinthians,4,mei,6,1.1,1.57,3.9300000000000006,4.4,-0.47,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,7,2015,264,Corinthians,4,mei,6,0,1.57,4.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,8,2015,264,Corinthians,4,mei,6,0,1.57,4.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,9,2015,264,Corinthians,4,mei,7,7.4,2.4,7.38,5.89,1.49,0,1,0,0,1,2,0,0,0,4,3,0,0,0,0,0,0,0,0,NA
70944,Bruno Henrique,1,2015,264,Corinthians,4,mei,1,-1.4,-1.4,1.8599999999999999,4.43,-2.57,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
92192,Evandro,15,2015,294,Coritiba,5,ata,1,4.4,4.4,6.1999999999999993,4.6,1.6,1,2,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,NA
92192,Evandro,16,2015,294,Coritiba,5,ata,2,9.7,7.05,10.92,7.76,3.16,3,3,0,0,0,2,1,0,0,1,4,0,0,0,0,0,0,0,0,NA
92192,Evandro,17,2015,294,Coritiba,5,ata,3,3.1,5.73,7.2799999999999994,7.52,-0.24,2,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,18,2015,294,Coritiba,5,ata,4,-0.1,4.27,6.4,6.96,-0.56,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
92192,Evandro,19,2015,294,Coritiba,5,ata,5,8,5.02,11.059999999999999,9.01,2.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,20,2015,294,Coritiba,5,ata,5,0,5.02,9.01,9.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,21,2015,294,Coritiba,5,ata,6,-0.3,4.13,6.0500000000000007,7.53,-1.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,22,2015,294,Coritiba,5,ata,7,1,3.68,7.7700000000000005,7.65,0.12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
92192,Evandro,23,2015,294,Coritiba,5,ata,7,0,3.68,7.65,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,24,2015,294,Coritiba,5,ata,8,2.4,3.52,8.15,7.9,0.25,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,25,2015,294,Coritiba,5,ata,8,0,3.52,7.9,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,27,2015,294,Coritiba,5,ata,8,0,3.52,7.9,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,28,2015,294,Coritiba,5,ata,9,-0.8,3.04,6.3599999999999994,7.13,-0.77,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA
92192,Evandro,29,2015,294,Coritiba,5,ata,10,0.5,2.79,7.4899999999999993,7.31,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,30,2015,294,Coritiba,5,ata,10,0,2.79,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,31,2015,294,Coritiba,5,ata,10,0,2.79,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,32,2015,294,Coritiba,5,ata,10,0,2.79,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,33,2015,294,Coritiba,5,ata,10,0,2.79,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,34,2015,294,Coritiba,5,ata,10,0,2.79,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,35,2015,294,Coritiba,5,ata,10,0,2.79,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,36,2015,294,Coritiba,5,ata,10,0,2.79,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92192,Evandro,37,2015,294,Coritiba,5,ata,10,0,2.79,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
63008,Rafael Toloi,10,2015,276,São Paulo,3,zag,4,0,2.05,10.34,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
63008,Rafael Toloi,11,2015,276,São Paulo,3,zag,5,7.1,3.06,13.059999999999999,11.7,1.36,0,1,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,NA
63008,Rafael Toloi,12,2015,276,São Paulo,3,zag,6,3.2,3.08,10.44,11.07,-0.63,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
63008,Rafael Toloi,13,2015,276,São Paulo,3,zag,7,0.6,2.73,10.11,10.59,-0.48,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,NA
63008,Rafael Toloi,14,2015,276,São Paulo,3,zag,8,0.3,2.43,10.41,10.5,-0.09,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
63008,Rafael Toloi,15,2015,276,São Paulo,3,zag,9,6.2,2.85,12.600000000000001,11.55,1.05,0,4,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,NA
